quant_level,id,category,language,score,detail,valid_json,output,expected,ttft_s,total_time_s,decode_tokens_per_s
Q6_K,summarization-en-005,summarization,en,0.4167,token_f1=0.42,,"The visiting team secured a 2-1 victory over the home team with a late free kick goal, after a comeback in the final twenty minutes.","The home team overturned an early deficit with two late goals, including a dramatic 88th-minute free kick, to win 2-1.",0.8312,1.8396,30.74
Q6_K,summarization-en-006,summarization,en,0.6296,token_f1=0.63,,"City council approved free public buses next year, funded by a downtown parking tax, aiming to reduce congestion and emissions but criticized by some business owners.","The city will make buses free next year, funded by a new downtown parking tax meant to cut traffic and emissions, though some business owners oppose the tax.",0.7123,1.6922,30.62
Q6_K,summarization-en-007,summarization,en,0.3673,token_f1=0.37,,"Astronomers discovered a new exoplanet 40 light-years away that could potentially support liquid water on its surface, taking 200 days to orbit its star.","Astronomers found a potentially habitable exoplanet 40 light-years away, about 1.5 times Earth's size, and plan further studies of its atmosphere.",0.925,2.1554,30.88
Q6_K,summarization-en-008,summarization,en,0.3636,token_f1=0.36,,"A young detective in 1920s London investigates a theft while uncovering a police force conspiracy, facing moral dilemmas and testifying before a tribunal.","A 1920s London detective uncovers police corruption while investigating a small theft, ultimately risking her career to testify against corrupt colleagues.",0.8188,1.9259,30.71
Q6_K,summarization-it-001,summarization,it,0.2703,token_f1=0.27,,"La produzione di energia solare e eolica ha aumentato del 18% nel mondo, beneficiando di riduzioni costanti e nuovi incentivi, con paesi come Germania e India ora fornendo più del terzo della loro elettricità da fonti rinnovabili, e gli analisti previsioni una continua crescita.","La produzione di energia rinnovabile è cresciuta molto lo scorso anno grazie a costi più bassi e incentivi statali, con una crescita futura attesa grazie ai progressi nell'accumulo energetico.",1.4736,4.1872,29.48
Q6_K,summarization-it-002,summarization,it,0.3768,token_f1=0.38,,"TechCorp ha registrato un fatturato trimestrale di 2,4 miliardi di dollari, con un aumento del 12% rispetto all'anno precedente, grazie alla crescita dei servizi cloud e ai miglioramenti nelle margini di profitto, ma con un aumento dei costi per i data center.","Il fatturato trimestrale di TechCorp è cresciuto del 12% grazie alla domanda di servizi cloud, e il titolo è salito dopo l'annuncio dei risultati.",1.2216,3.6827,29.25
Q6_K,summarization-it-003,summarization,it,0.375,token_f1=0.38,,"Neil Armstrong e Buzz Aldrin diventarono i primi esseri umani a camminare sulla Luna il 20 luglio 1969 durante la missione Apollo 11 della NASA, seguita da un allunaggio televisivo che raggiunse milioni di persone in tutto il mondo.","Lo sbarco sulla Luna dell'Apollo 11 nel 1969 rese Armstrong e Aldrin i primi uomini sulla Luna, un momento cruciale della corsa allo spazio.",1.2547,3.601,29.41
Q6_K,summarization-it-004,summarization,it,0.0303,token_f1=0.03,,"A study of 5,000 adults over ten years found that sleeping less than six hours per night significantly increases the risk of cardiovascular diseases compared to seven to eight hours, with no additional benefits from sleeping more than nine hours.","Uno studio decennale ha rilevato che dormire meno di sei ore aumenta il rischio cardiaco, confermando l'importanza di dormire sette-otto ore a notte.",1.4129,3.0031,30.18
Q6_K,summarization-it-005,summarization,it,0.4074,token_f1=0.41,,"La squadra ospitale ha avuto un vantaggio iniziale, ma la squadra di casa ha sconfitto 2-1 con un gol decisivo alla fine del match, celebrando fino a tarda notte.","La squadra di casa ha ribaltato uno svantaggio iniziale con due gol nel finale, incluso un gol su punizione all'88', vincendo 2-1.",1.0468,2.7334,29.65
Q6_K,summarization-it-006,summarization,it,0.5143,token_f1=0.51,,"Il consiglio comunale ha approvato un piano per ridurre gratuitamente tutti gli autobus pubblici a partire dal prossimo anno, finanziato da una nuova tassa sui parcheggi del centro, ma alcuni commercianti del centro hanno criticato la nuova tassa come ingiusta.","La città renderà gratuiti gli autobus dal prossimo anno grazie a una nuova tassa sui parcheggi del centro, pensata per ridurre traffico ed emissioni, nonostante le critiche di alcuni commercianti.",1.1423,3.4393,29.17
Q6_K,summarization-it-007,summarization,it,0.4737,token_f1=0.47,,"Gli astronomi hanno descritto la scoperta di un nuovo esopianeta, circa 1,5 volte più grande della Terra, in orbita attorno a una stella a 40 anni luce di distanza, con potenziale per contenere acqua liquida in superficie e un periodo di 200 giorni per completare un'orbita.","Gli astronomi hanno scoperto un esopianeta potenzialmente abitabile a 40 anni luce, circa 1,5 volte le dimensioni della Terra, da studiare in futuro per la sua atmosfera.",1.3886,4.2181,28.63
Q6_K,summarization-it-008,summarization,it,0.4727,token_f1=0.47,,"Una giovane investigatrice scopre una cospirazione nella polizia di Londra degli anni '20, dove dovrà decidere se proteggere la propria carriera o denunciare colleghi corrotti davanti a un tribunale.","Un'investigatrice nella Londra degli anni '20 scopre la corruzione della polizia indagando su un piccolo furto, rischiando la carriera per testimoniare contro i colleghi corrotti.",1.6033,3.6901,27.79
Q6_K,reasoning-en-001,reasoning,en,0.0,numeric_mismatch,,"To find the distance traveled in 1 hour, divide the total distance by the total time:
\[ \text{Distance in 1 hour} = \frac{60 \text{ km}}{1.5 \text{ hours}} = 40 \text{ km} \]

Therefore, the train travels 40 kilometers in 1 hour.",40,0.881,3.4568,29.12
Q6_K,reasoning-en-002,reasoning,en,1.0,numeric_match,,"Sara starts with 3 boxes * 8 apples/box = 24 apples.
After giving away 5 apples, she has 24 apples - 5 apples = 19 apples left.

Final answer: 19 apples",19,0.4026,2.1649,28.94
Q6_K,reasoning-en-003,reasoning,en,1.0,numeric_match,,"To find the sale price, first calculate the discount amount on the shirt:

\[ \text{Discount Amount} = \text{Original Price} \times \text{Discount Rate} \]

\[ \text{Discount Amount} = \$40 \times 0.25 \]

\[ \text{Discount Amount} = \$10 \]

Then subtract the discount amount from the original price to find the sale price:

\[ \text{Sale Price} = \text{Original Price} - \text{Discount Amount} \]

\[ \text{Sale Price} = \$40 - \$10 \]

\[ \text{Sale Price} = \$30 \]

The sale price of the shirt is $30.",$30,0.362,5.9065,27.41
Q6_K,reasoning-en-004,reasoning,en,0.0,day_mismatch_or_missing,,Friday,Saturday,0.3074,0.3419,57.85
Q6_K,reasoning-en-005,reasoning,en,1.0,numeric_match,,"Area = length × width
Area = 8 meters × 5 meters
Area = 40 square meters",40 square meters,0.3066,1.1053,30.05
Q6_K,reasoning-en-006,reasoning,en,1.0,numeric_match,,Tom is 14 years old.,14,0.3765,0.6511,32.77
Q6_K,reasoning-en-007,reasoning,en,0.0,numeric_mismatch,,"To find out how many cups of flour are needed for 30 cookies, we can set up a proportion based on the given ratio of flour to cookies.

Given: 2 cups of flour for 12 cookies

We want to find: 2 cups of flour for 30 cookies

The proportion can be written as:

\[ \frac{2 \text{ cups}}{12 \text{ cookies}} = \frac{x \text{ cups}}{30 \text{ cookies}} \]

Solving for \( x \):

\[ x = \frac{2 \text{ cups} \times 30 \text{ cookies}}{12 \text{ cookies}} \]

\[ x = \frac{60}{12} \]

\[ x = 5 \]

Therefore, 5 cups of flour are needed for 30 cookies.",5,0.3768,6.9833,27.4
Q6_K,reasoning-en-008,reasoning,en,0.0,numeric_mismatch,,"To solve this, we can use the concept of work rate. If 3 workers can build a wall in 6 days, then the total work done by 3 workers in 6 days is equivalent to 1 wall. 

The work rate of 3 workers is therefore 1 wall per 6 days. 

If we have 6 workers, and assuming they work at the same rate, the total work done by 6 workers in 1 day would be 1 wall divided by 6 days, which is 1/6 of a wall per day.

To build 1 wall with 6 workers, we would need 6 days, because 1/6 of a wall per day times 6 days equals 1 wall.

Therefore, it would take 6 workers 6 days to build the wall.",3,0.4887,6.7258,27.1
Q6_K,reasoning-en-009,reasoning,en,1.0,numeric_match,,"To calculate how far the car can travel on a full tank, we use the formula:

\[ \text{Distance} = \frac{\text{Fuel Tank Capacity}}{\text{Fuel Consumption per 100 km}} \times 100 \]

Given:
- Fuel Tank Capacity = 50 liters
- Fuel Consumption per 100 km = 5 liters

\[ \text{Distance} = \frac{50}{5} \times 100 = 10 \times 100 = 1000 \text{ km} \]

Therefore, the car can travel 1000 km on a full tank.",1000 km,0.5167,5.7339,27.22
Q6_K,reasoning-it-001,reasoning,it,1.0,numeric_match,,40 chilometri,40,0.5899,0.7968,33.83
Q6_K,reasoning-it-002,reasoning,it,1.0,numeric_match,,"Sara ha 3 scatole con 8 mele ciascuna, quindi ha in totale 3 * 8 = 24 mele.
Regala 5 mele, quindi le restano 24 - 5 = 19 mele.",19,0.5049,2.5762,28.97
Q6_K,reasoning-it-003,reasoning,it,1.0,numeric_match,,Il prezzo scontato è 30 euro.,30 euro,0.4342,0.8596,30.56
Q6_K,reasoning-it-004,reasoning,it,0.0,day_mismatch_or_missing,,Lunedì,sabato,0.3611,0.4646,38.67
Q6_K,reasoning-it-005,reasoning,it,1.0,numeric_match,,40 metri quadrati,40 metri quadrati,0.4348,0.6414,33.88
Q6_K,reasoning-it-006,reasoning,it,1.0,numeric_match,,14,14,0.4599,0.5289,43.47
Q6_K,reasoning-it-007,reasoning,it,0.0,numeric_mismatch,,4,5,0.4581,0.4894,63.99
Q6_K,reasoning-it-008,reasoning,it,0.0,numeric_mismatch,,4,3,0.5539,0.5851,64.02
Q6_K,reasoning-it-009,reasoning,it,1.0,numeric_match,,"50 litri / 5 litri/km = 10 km

10 km * 100 km/km = 1000 km

Il serbatoio può percorrere 1000 km con il pieno.",1000 km,0.5786,2.5031,29.62
Q6_K,instruction_following-en-001,instruction_following,en,1.0,correct,,YES,YES,0.7383,0.7729,57.87
Q6_K,instruction_following-en-002,instruction_following,en,1.0,correct,,cold,Cold,0.2879,0.3225,57.89
Q6_K,instruction_following-en-003,instruction_following,en,1.0,correct,,"apple, banana, orange","apple, banana, orange",0.2339,0.4066,34.74
Q6_K,instruction_following-en-004,instruction_following,en,1.0,correct,,366,366,0.33,0.4332,38.75
Q6_K,instruction_following-en-005,instruction_following,en,1.0,correct,,Capital: Tokyo,Capital: Tokyo,0.2785,0.3797,39.53
Q6_K,instruction_following-en-006,instruction_following,en,1.0,correct,,JUPITER,JUPITER,0.2371,0.3381,39.59
Q6_K,instruction_following-en-007,instruction_following,en,0.0,format_ok_content_wrong,,❤,❤️,0.2687,0.3019,60.26
Q6_K,instruction_following-en-008,instruction_following,en,1.0,correct,,true,true,0.3689,0.4004,63.36
Q6_K,instruction_following-en-009,instruction_following,en,1.0,correct,,"red, blue","red, blue",0.2759,0.3768,39.66
Q6_K,instruction_following-it-001,instruction_following,it,0.0,format_ok_content_wrong,,NO,SÌ,0.4169,0.4501,60.32
Q6_K,instruction_following-it-002,instruction_following,it,0.0,format_ok_content_wrong,,Frio,Freddo,0.2363,0.3026,45.25
Q6_K,instruction_following-it-003,instruction_following,it,0.0,format_ok_content_wrong,,"Mango, banana, pera","mela, banana, arancia",0.3279,0.5687,33.22
Q6_K,instruction_following-it-004,instruction_following,it,1.0,correct,,366,366,0.3631,0.4653,39.12
Q6_K,instruction_following-it-005,instruction_following,it,1.0,correct,,Capitale: Tokyo,Capitale: Tokyo,0.3687,0.5393,35.16
Q6_K,instruction_following-it-006,instruction_following,it,0.0,content_and_format_wrong,,IL PIANETTO MIGLIORE DEL SISTEMA SOLARE È JUPITERO.,GIOVE,0.3208,1.0828,30.18
Q6_K,instruction_following-it-007,instruction_following,it,1.0,correct,,❤️,❤️,0.3428,0.4116,43.57
Q6_K,instruction_following-it-008,instruction_following,it,0.0,format_ok_content_wrong,,falso,vero,0.5108,0.5792,43.86
Q6_K,instruction_following-it-009,instruction_following,it,1.0,correct,,"rosso, blu","rosso, blu",0.3835,0.5208,36.41
Q5_K_M,classification-en-001,classification,en,1.0,exact_match,,positive,positive,0.6286,0.6499,93.87
Q5_K_M,classification-en-002,classification,en,1.0,exact_match,,negative,negative,0.2634,0.285,92.3
Q5_K_M,classification-en-003,classification,en,1.0,exact_match,,neutral,neutral,0.2068,0.2287,91.1
Q5_K_M,classification-en-004,classification,en,1.0,exact_match,,technology,technology,0.3231,0.3462,86.51
Q5_K_M,classification-en-005,classification,en,1.0,exact_match,,sports,sports,0.3522,0.3766,81.83
Q5_K_M,classification-en-006,classification,en,1.0,exact_match,,business,business,0.3577,0.3846,74.35
Q5_K_M,classification-en-007,classification,en,1.0,exact_match,,health,health,0.4287,0.4576,69.04
Q5_K_M,classification-en-008,classification,en,1.0,exact_match,,negative,negative,0.3824,0.4141,63.05
Q5_K_M,classification-it-001,classification,it,1.0,exact_match,,positive,positive,0.7001,0.7319,62.81
Q5_K_M,classification-it-002,classification,it,1.0,exact_match,,negative,negative,0.5055,0.5372,63.05
Q5_K_M,classification-it-003,classification,it,1.0,exact_match,,neutral,neutral,0.4401,0.4718,63.13
Q5_K_M,classification-it-004,classification,it,1.0,exact_match,,technology,technology,0.621,0.6528,63.01
Q5_K_M,classification-it-005,classification,it,1.0,exact_match,,sports,sports,0.5305,0.5622,63.0
Q5_K_M,classification-it-006,classification,it,1.0,exact_match,,business,business,0.527,0.5587,62.93
Q5_K_M,classification-it-007,classification,it,1.0,exact_match,,health,health,0.5668,0.5986,63.0
Q5_K_M,classification-it-008,classification,it,1.0,exact_match,,negative,negative,0.45,0.4817,63.15
Q5_K_M,information_extraction-en-001,information_extraction,en,0.75,values_missing:date,True,"{
  ""invoice_number"": ""4521"",
  ""customer_name"": ""Maria Garcia"",
  ""issue_date"": ""July 14, 2025"",
  ""total_amount"": ""$1,230.50""
}","{""invoice_number"": ""4521"", ""customer"": ""Maria Garcia"", ""date"": ""2025-07-14"", ""total"": ""1230.50""}",0.9806,2.7785,30.59
Q5_K_M,information_extraction-en-002,information_extraction,en,0.6667,values_missing:name,True,"{
  ""contact_method"": ""Email: john.doe@example.com, Phone: (555) 123-4567"",
  ""email"": ""john.doe@example.com"",
  ""phone"": ""(555) 123-4567""
}","{""name"": ""John Doe"", ""email"": ""john.doe@example.com"", ""phone"": ""(555) 123-4567""}",0.4494,2.6383,29.24
Q5_K_M,information_extraction-en-003,information_extraction,en,1.0,all_values_found,True,"{
  ""flight_number"": ""AA245"",
  ""departure_gate"": ""12"",
  ""departure_time"": ""14:30"",
  ""arrival_city"": ""Chicago"",
  ""arrival_time"": ""17:05""
}","{""flight_number"": ""AA245"", ""gate"": ""12"", ""departure_time"": ""14:30"", ""destination"": ""Chicago"", ""arrival_time"": ""17:05""}",0.4147,2.2741,29.58
Q5_K_M,information_extraction-en-004,information_extraction,en,0.75,values_missing:hours,True,"{
  ""date"": ""every Monday and Wednesday"",
  ""time"": ""9am to 1pm"",
  ""days"": ""Monday and Wednesday"",
  ""clinic"": ""Riverside Clinic"",
  ""doctor"": ""Dr. Emily Carter""
}","{""doctor"": ""Dr. Emily Carter"", ""location"": ""Riverside Clinic"", ""days"": [""Monday"", ""Wednesday""], ""hours"": ""9am-1pm""}",0.3494,2.1693,29.67
Q5_K_M,information_extraction-en-005,information_extraction,en,0.6667,values_missing:end_date,True,"{
  ""date"": ""2025-09-03"",
  ""location"": ""Berlin"",
  ""duration"": ""3 days""
}","{""event_location"": ""Berlin"", ""start_date"": ""2025-09-03"", ""end_date"": ""2025-09-05""}",0.3493,1.4745,30.22
Q5_K_M,information_extraction-en-006,information_extraction,en,1.0,all_values_found,True,"{
  ""order_number"": ""78910"",
  ""shipping_method"": ""FedEx"",
  ""estimated_delivery_days"": ""3-5 business days""
}","{""order_number"": ""78910"", ""carrier"": ""FedEx"", ""eta_days"": ""3-5""}",0.3247,1.5457,30.3
Q5_K_M,information_extraction-en-007,information_extraction,en,1.0,all_values_found,True,"{
  ""address"": ""42 Elm Street"",
  ""sale_date"": ""June 2024"",
  ""sale_price"": ""$375,000""
}","{""address"": ""42 Elm Street"", ""price"": ""375000"", ""month_sold"": ""June 2024""}",0.3993,1.7219,30.24
Q5_K_M,information_extraction-en-008,information_extraction,en,0.75,values_missing:attendee,True,"{
  ""meeting"": {
    ""date"": ""Thursday"",
    ""time"": ""10:00 AM"",
    ""location"": ""Conference Room B""
  }
}","{""attendee"": ""Robert Chen"", ""day"": ""Thursday"", ""time"": ""10:00 AM"", ""location"": ""Conference Room B""}",0.301,1.5547,30.31
Q5_K_M,information_extraction-it-001,information_extraction,it,0.5,"values_missing:date,total",True,"{""numero_fattura"": ""4521"", ""nome_fattore"": ""Maria Rossi"", ""data_emissione"": ""14 luglio 2025"", ""totale"": ""1.230,50 euro""}","{""invoice_number"": ""4521"", ""customer"": ""Maria Rossi"", ""date"": ""2025-07-14"", ""total"": ""1230.50""}",0.8162,2.6142,30.59
Q5_K_M,information_extraction-it-002,information_extraction,it,1.0,all_values_found,True,"{
  ""contattare"": ""Luca Bianchi"",
  ""indirizzo"": ""luca.bianchi@example.it"",
  ""numero"": ""333 1234567""
}","{""name"": ""Luca Bianchi"", ""email"": ""luca.bianchi@example.it"", ""phone"": ""333 1234567""}",0.5061,2.0545,30.35
Q5_K_M,information_extraction-it-003,information_extraction,it,1.0,all_values_found,True,"{""volo"":""AZ310"",""parte"":""gate 7 alle 16:45"",""atterra"":""Roma alle 18:20""}","{""flight_number"": ""AZ310"", ""gate"": ""7"", ""departure_time"": ""16:45"", ""destination"": ""Roma"", ""arrival_time"": ""18:20""}",0.4401,1.6478,30.64
Q5_K_M,information_extraction-it-004,information_extraction,it,0.5,"values_missing:doctor,hours",True,"{
  ""data"": {
    ""specialist"": ""Chiara Ferrari"",
    ""location"": ""Ambulatorio Centrale"",
    ""days"": [""martedì"", ""giovedì""],
    ""times"": [""9 alle 13""]
  }
}","{""doctor"": ""Dott.ssa Chiara Ferrari"", ""location"": ""Ambulatorio Centrale"", ""days"": [""martedì"", ""giovedì""], ""hours"": ""9-13""}",0.5056,2.3539,30.3
Q5_K_M,information_extraction-it-005,information_extraction,it,0.3333,"values_missing:start_date,end_date",True,"{""data"":{""conference"":""Milano"",""dates"":""3-5 settembre 2025""}}","{""event_location"": ""Milano"", ""start_date"": ""2025-09-03"", ""end_date"": ""2025-09-05""}",0.3527,1.0981,30.86
Q5_K_M,information_extraction-it-006,information_extraction,it,1.0,all_values_found,True,"{""ordine"": ""78910"", ""metodo_spedizione"": ""BRT"", ""data_arrivo"": ""3-5 giorni lavorativi""}","{""order_number"": ""78910"", ""carrier"": ""BRT"", ""eta_days"": ""3-5""}",0.4565,1.6621,30.69
Q5_K_M,information_extraction-it-007,information_extraction,it,0.6667,values_missing:price,True,"{""appartamento"": ""via Verdi 42"", ""prezzo"": ""375.000 euro"", ""data_vendita"": ""giugno 2024""}","{""address"": ""via Verdi 42"", ""price"": ""375000"", ""month_sold"": ""giugno 2024""}",0.49,1.9415,30.31
Q5_K_M,information_extraction-it-008,information_extraction,it,0.75,values_missing:attendee,True,"{
  ""data"": ""giovedì alle 10:00 nella Sala Riunioni B""
}","{""attendee"": ""Roberto Colombo"", ""day"": ""giovedì"", ""time"": ""10:00"", ""location"": ""Sala Riunioni B""}",0.3657,1.1716,31.02
Q5_K_M,structured_output-en-001,structured_output,en,1.0,all_fields_match,True,"{""name"": ""Alice"", ""age"": 29}","{""name"": ""Alice"", ""age"": 29}",0.7526,1.1677,33.73
Q5_K_M,structured_output-en-002,structured_output,en,1.0,all_fields_match,True,"{""city"": ""Paris"", ""country"": ""France""}","{""city"": ""Paris"", ""country"": ""France""}",0.2996,0.6894,33.35
Q5_K_M,structured_output-en-003,structured_output,en,1.0,all_fields_match,True,"{""title"": ""1984"", ""author"": ""George Orwell"", ""year"": 1949}","{""title"": ""1984"", ""author"": ""George Orwell"", ""year"": 1949}",0.4882,1.3084,31.7
Q5_K_M,structured_output-en-004,structured_output,en,1.0,list_match,True,"[""red"", ""blue"", ""yellow""]","[""red"", ""blue"", ""yellow""]",0.2595,0.5559,33.74
Q5_K_M,structured_output-en-005,structured_output,en,0.3333,"fields_wrong:price,in_stock",True,"{""product"":""Laptop"",""price"":""$999"",""in_stock"":""currently available""}","{""product"": ""Laptop"", ""price"": 999, ""in_stock"": true}",0.3893,1.0214,31.64
Q5_K_M,structured_output-en-006,structured_output,en,1.0,all_fields_match,True,"{""day"": ""Monday"", ""temperature_celsius"": 22}","{""day"": ""Monday"", ""temperature_celsius"": 22}",0.3494,0.8465,32.18
Q5_K_M,structured_output-en-007,structured_output,en,1.0,all_fields_match,True,"{""first_name"": ""Tom"", ""last_name"": ""Walker"", ""email"": ""tom.walker@email.com""}","{""first_name"": ""Tom"", ""last_name"": ""Walker"", ""email"": ""tom.walker@email.com""}",0.327,1.1602,30.01
Q5_K_M,structured_output-en-008,structured_output,en,1.0,all_fields_match,True,"{""width"": 10, ""height"": 5}","{""width"": 10, ""height"": 5}",0.3492,0.7857,32.07
Q5_K_M,structured_output-it-001,structured_output,it,1.0,all_fields_match,True,"{""nome"": ""Alice"", ""eta"": 29}","{""nome"": ""Alice"", ""eta"": 29}",0.324,0.7609,32.05
Q5_K_M,structured_output-it-002,structured_output,it,1.0,all_fields_match,True,"{""citta"": ""Parigi"", ""paese"": ""Francia""}","{""citta"": ""Parigi"", ""paese"": ""Francia""}",0.3651,0.8967,31.98
Q5_K_M,structured_output-it-003,structured_output,it,1.0,all_fields_match,True,"{""titolo"": ""Il Nome della Rosa"", ""autore"": ""Umberto Eco"", ""anno"": 1980}","{""titolo"": ""Il Nome della Rosa"", ""autore"": ""Umberto Eco"", ""anno"": 1980}",0.5701,1.5344,31.11
Q5_K_M,structured_output-it-004,structured_output,it,1.0,list_match,True,"{""colors"": [""rosso"", ""blu"", ""giallo""]}","[""rosso"", ""blu"", ""giallo""]",0.3506,0.8567,31.62
Q5_K_M,structured_output-it-005,structured_output,it,0.3333,"fields_wrong:prezzo,disponibile",True,"{""prodotto"":""Laptop"",""prezzo"":""999 euro"",""disponibile"":""attualmente disponibile""}","{""prodotto"": ""Laptop"", ""prezzo"": 999, ""disponibile"": true}",0.4157,1.2932,30.77
Q5_K_M,structured_output-it-006,structured_output,it,1.0,all_fields_match,True,"{""giorno"": ""lunedì"", ""temperatura_celsius"": 22}","{""giorno"": ""lunedì"", ""temperatura_celsius"": 22}",0.4147,1.1792,27.47
Q5_K_M,structured_output-it-007,structured_output,it,1.0,all_fields_match,True,"{""nome"": ""Tommaso"", ""cognome"": ""Ferrari"", ""email"": ""tommaso.ferrari@email.it""}","{""nome"": ""Tommaso"", ""cognome"": ""Ferrari"", ""email"": ""tommaso.ferrari@email.it""}",0.5229,1.7211,26.71
Q5_K_M,structured_output-it-008,structured_output,it,1.0,all_fields_match,True,"{""larghezza"": 10, ""altezza"": 5}","{""larghezza"": 10, ""altezza"": 5}",0.538,1.0967,30.42
Q5_K_M,summarization-en-001,summarization,en,0.1538,token_f1=0.15,,"Solar and wind power generation increased globally by 18%, driven by falling equipment costs and new subsidies, with several countries generating more than a third of their electricity from renewables.","Renewable energy generation grew significantly last year due to lower costs and government support, with continued growth expected as storage technology improves.",1.2407,2.3459,32.57
Q5_K_M,summarization-en-002,summarization,en,0.3571,token_f1=0.36,,"TechCorp reported a 12% increase in quarterly revenue of $2.4 billion, driven by strong cloud services demand, with profit margins improving despite rising data center costs, leading to a 5% stock rise in after-hours trading.","TechCorp's quarterly revenue rose 12% thanks to strong cloud demand, and its stock climbed after the earnings announcement.",0.7861,2.441,30.21
Q5_K_M,summarization-en-003,summarization,en,0.6207,token_f1=0.62,,"Astronauts Neil Armstrong and Buzz Aldrin became the first humans to walk on the Moon as part of NASA's Apollo 11 mission on July 20, 1969, marking a significant achievement in the space race.","Apollo 11's 1969 Moon landing made Armstrong and Aldrin the first humans on the Moon, a landmark moment in the space race.",0.8759,2.6044,29.51
Q5_K_M,summarization-en-004,summarization,en,0.5172,token_f1=0.52,,"People who sleep less than six hours a night have a higher risk of heart disease compared to those who sleep seven to eight hours, according to a ten-year study.","A decade-long study found that sleeping under six hours a night raises heart disease risk, reinforcing the importance of getting seven to eight hours of sleep.",0.956,2.0838,30.15
Q5_K_M,summarization-en-005,summarization,en,0.5833,token_f1=0.58,,"The visiting team secured a 2-1 victory over the home team with a late free kick goal, overcoming an early deficit in a dramatic comeback.","The home team overturned an early deficit with two late goals, including a dramatic 88th-minute free kick, to win 2-1.",0.8265,1.847,30.38
Q5_K_M,summarization-en-006,summarization,en,0.6557,token_f1=0.66,,"The city council approved a plan to make all public buses free next year, funded by a new downtown parking tax, aiming to reduce congestion and emissions but criticized by some business owners.","The city will make buses free next year, funded by a new downtown parking tax meant to cut traffic and emissions, though some business owners oppose the tax.",0.7457,1.9937,29.65
Q5_K_M,summarization-en-007,summarization,en,0.3673,token_f1=0.37,,"Astronomers discovered a new exoplanet 40 light-years away that could potentially support liquid water on its surface, taking 200 days to orbit its star.","Astronomers found a potentially habitable exoplanet 40 light-years away, about 1.5 times Earth's size, and plan further studies of its atmosphere.",0.9599,2.243,29.62
Q5_K_M,summarization-en-008,summarization,en,0.3556,token_f1=0.36,,"A young detective in 1920s London investigates a theft to uncover a police force conspiracy, facing moral dilemmas and personal cost in the process.","A 1920s London detective uncovers police corruption while investigating a small theft, ultimately risking her career to testify against corrupt colleagues.",0.8175,1.928,29.72
Q5_K_M,summarization-it-001,summarization,it,0.2703,token_f1=0.27,,"La produzione di energia solare e eolica ha aumentato del 18% nel mondo, influenzata da riduzioni di costi e nuovi incentivi, con paesi come Germania e India ora fornendo più del terzo della loro elettricità da fonti rinnovabili, con analisti previsioni di continua crescita.","La produzione di energia rinnovabile è cresciuta molto lo scorso anno grazie a costi più bassi e incentivi statali, con una crescita futura attesa grazie ai progressi nell'accumulo energetico.",1.4933,4.3007,28.85
Q5_K_M,summarization-it-002,summarization,it,0.3429,token_f1=0.34,,"TechCorp ha registrato un fatturato trimestrale di 2,4 miliardi di dollari, con un aumento del 12% rispetto all'anno precedente, grazie alla forte domanda per i servizi cloud, con margini di profitto leggermente migliorati anche se i costi per i data center sono aumentati.","Il fatturato trimestrale di TechCorp è cresciuto del 12% grazie alla domanda di servizi cloud, e il titolo è salito dopo l'annuncio dei risultati.",1.3823,4.1189,27.77
Q5_K_M,summarization-it-003,summarization,it,0.1408,token_f1=0.14,,"Neil Armstrong and Buzz Aldrin became the first humans to walk on the moon during the Apollo 11 mission of NASA on July 20, 1969, watched live by millions worldwide, marking a significant milestone in the space race between the United States and the Soviet Union.","Lo sbarco sulla Luna dell'Apollo 11 nel 1969 rese Armstrong e Aldrin i primi uomini sulla Luna, un momento cruciale della corsa allo spazio.",1.3223,3.3957,28.94
Q5_K_M,summarization-it-004,summarization,it,0.0426,token_f1=0.04,,"Adequate sleep duration is associated with a reduced risk of cardiovascular disease, according to a ten-year study of 5,000 adults.","Uno studio decennale ha rilevato che dormire meno di sei ore aumenta il rischio cardiaco, confermando l'importanza di dormire sette-otto ore a notte.",1.4454,2.4993,29.42
Q5_K_M,summarization-it-005,summarization,it,0.5,token_f1=0.50,,"La squadra ospitale ha perso 2-1 a causa di un gol decisivo da una punizione, ma la squadra di casa ha avuto una rimonta finale con due gol negli ultimi minuti.","La squadra di casa ha ribaltato uno svantaggio iniziale con due gol nel finale, incluso un gol su punizione all'88', vincendo 2-1.",1.0646,2.7171,29.05
Q5_K_M,summarization-it-006,summarization,it,0.5143,token_f1=0.51,,"Il consiglio comunale ha approvato un piano per rendere gratuiti tutti gli autobus pubblici a partire dal prossimo anno, finanziato da una nuova tassa sui parcheggi del centro, ma alcuni commercianti del centro hanno criticato la nuova tassa come ingiusta.","La città renderà gratuiti gli autobus dal prossimo anno grazie a una nuova tassa sui parcheggi del centro, pensata per ridurre traffico ed emissioni, nonostante le critiche di alcuni commercianti.",1.1876,3.4867,28.71
Q5_K_M,summarization-it-007,summarization,it,0.5625,token_f1=0.56,,"Astronomi hanno descritto la scoperta di un nuovo esopianeta, 40 anni luce di distanza, potenzialmente con acqua liquida in superficie, circa 1,5 volte più grande della Terra e impiegando 200 giorni per una sua orbita.","Gli astronomi hanno scoperto un esopianeta potenzialmente abitabile a 40 anni luce, circa 1,5 volte le dimensioni della Terra, da studiare in futuro per la sua atmosfera.",1.4956,3.825,28.76
